31	1105
31	51
31	7214
31	8086
31	191
32	15047
32	1129
32	4492
32	8141
32	50741
32	116
32	94
32	86
32	1144
32	126
32	917
33	5904
33	707
33	1956
33	38
33	775
33	201
33	1137
33	18610
33	3945
33	39864
33	1273
33	187
33	47260
34	34
34	67
34	31921
34	10232
34	8149
34	598
34	4312
34	27514
34	349
35	3937
35	29875
35	95793
35	135
35	104
35	7153
35	8499
35	10901
35	342
36	14854
36	30091
36	44
36	146
36	310
37	46241
37	42646
37	5446
37	110
37	26650
37	1075
37	2710
37	28087
37	23450
37	18335
38	427
38	166
38	43
38	12813
38	16483
38	437
38	278
38	70935
38	88
38	4121
38	250
38	27963
38	47452
38	2613
39	45322
39	3023
39	21590
39	57
39	14778
39	19229
40	32961
40	234
40	171
40	4010
40	22935
40	17021
41	9313
41	130
41	68
41	19974
41	42
41	162
41	174
41	31746
41	974
41	8279
41	1017
41	17146
41	4315
41	188
42	2401
42	34887
42	136
42	330
42	3896
42	12732
43	3168
43	1124
43	166
43	6507
43	141
43	64004
43	47279
43	147
43	59513
43	91199
44	867
44	43560
44	431
44	55
44	58
44	14299
44	62
44	1983
45	84455
45	77480
45	3561
45	142
45	274
46	228
46	69643
46	270
46	1167
46	304
46	16113
46	597
46	2137
46	441
46	2671
47	994
47	3430
47	21194
47	98
47	83
47	54
47	124
47	3230
48	71
48	16717
48	144
48	1138
48	11923
48	5142
48	2748
48	413
48	18942
49	1312
49	35843
49	17028
49	8297
49	178
49	36607
49	1855
50	675
50	1385
50	3474
50	17751
50	17785
50	762
50	19677
51	2129
51	683
51	206
51	433
51	49966
51	440
51	1690
51	9278
52	194
52	1288
52	1582
52	81096
52	273
52	65748
52	878
52	62615
52	33402
52	66652
52	55765
53	51784
53	32387
53	212
53	2253
54	259
54	740
54	4581
54	423
54	49865
54	522
54	368
54	5266
54	78995
54	3765
54	5765
54	2425
54	37309
54	1311
55	45142
55	807
55	84073
55	1712
55	19666
55	1398
55	1983
56	677
56	26216
56	13546
56	82447
56	39411
56	56511
57	18688
57	1313
57	94276
57	4872
57	842
57	1968
57	211
57	13470
58	3461
58	24710
58	904
58	50903
58	8666
58	3355
59	456
59	73
59	634
59	12184
60	2021
60	38092
60	1965
60	18894
60	847
60	81
60	210
60	14803
60	470
60	11066
60	14525
60	20158
60	85
61	47430
61	12839
61	1165
61	50574
61	830
62	296
62	6489
62	947
62	56499
63	3140
63	12805
63	14744
63	50875
63	13949
64	90053
64	167
64	6984
64	3883
64	4621
64	112
64	985
64	6881
64	95
65	1281
65	165
65	1528
65	248
65	1246
66	49672
66	12973
66	2125
66	5653
66	190
66	479
67	3584
67	1041
67	4263
67	1730
67	1009
67	15285
67	12420
68	6180
68	17733
68	294
68	170
68	1423
68	370
68	819
68	38964
68	183
68	51529
69	160
69	3022
69	1641
70	16195
70	260
70	73479
70	8649
70	4278
71	2309
71	12616
71	3571
71	41046
71	2135
71	52063
72	176
72	835
72	45892
72	28778
72	12791
72	277
72	11254
72	6480
72	4474
72	507
72	668
72	90654
72	3615
73	16578
73	15588
73	999
73	40849
73	148
73	84
73	44932
74	9777
74	15186
74	45688
74	2366
75	3504
75	2850
75	772
75	2855
75	52077
75	8303
75	3120
75	11474
75	60094
75	19908
76	1434
76	4284
76	5534
76	78
77	129
77	27270
77	872
77	4558
77	2481
77	37942
77	316
78	1504
78	6464
78	102
78	2316
78	53040
78	9745
78	506
78	6555
78	20575
79	1560
79	5751
80	4281
80	3508
80	65596
80	1433
81	34340
81	38631
81	43474
81	8852
81	10362
82	1851
82	11207
82	27370
82	57543
82	4471
82	3195
83	6176
83	73408
83	12196
83	21194
83	5590
83	25625
83	217
83	92
84	16578
84	3716
84	17350
84	145
84	175
84	529
84	60282
84	32475
85	57505
85	29634
85	2021
85	46280
85	58830
85	1871
85	6929
85	2357
85	694
85	11774
86	97
86	11842
86	1990
86	1894
86	31145
86	109
86	32590
86	271
86	117
86	8023
86	282
86	11167
87	21959
87	103
87	2860
87	111
87	497
87	93366
87	22392
88	2052
88	198
88	584
88	23148
88	268
88	590
88	5390
88	3054
88	1623
88	8893
88	6719
89	37025
89	1459
89	15028
89	1722
89	1181
90	96
90	3874
90	163
90	9061
90	780
90	18226
90	693
90	12887
90	792
90	254
91	46503
91	5416
91	105
91	139
91	685
91	208
91	753
91	18611
91	7240
92	8267
92	101
92	134
92	40456
92	1834
92	907
92	5805
92	1774
92	1618
92	1107
92	17624
92	93
93	28546
93	1515
93	7045
93	15209
93	907
93	3282
93	7290
94	1129
94	31506
94	917
94	68073
94	1053
95	1218
95	643
95	4164
95	76805
95	167
95	232
95	6188
95	78787
95	2933
95	2359
96	2085
96	261
96	4933
96	447
97	8032
97	581
97	2247
97	424
97	1003
97	653
97	4814
97	1011
97	117
97	5623
97	2648
97	2586
97	1148
97	373
98	384
98	38020
98	16869
98	297
98	14666
98	15790
98	13906
98	759
98	48152
99	462
99	1362
99	243
99	372
99	565
99	2261
100	7014
100	32172
100	59501
100	27791
100	8048
101	1606
101	49705
101	237
101	56814
101	9903
101	347
102	1420
102	106
102	1164
102	114
102	978
102	1262
102	2742
102	94231
102	1241
102	1371
103	257
103	49604
103	454
103	1429
103	41878
103	4311
103	16958
103	36799
104	37840
104	18087
104	6088
104	27920
104	7004
105	335
106	891
106	5884
106	13253
106	215
107	417
107	12326
107	231
107	12659
107	977
107	58834
107	115
107	33141
107	41569
107	93432
107	473
107	48414
108	801
108	16068
108	15370
108	67055
108	70620
108	83933
108	1758
108	49599
109	31547
109	22556
110	508
110	17611
110	20726
110	159
110	1916
110	56509
110	351
111	293
111	32541
111	821
111	4119
111	2713
111	22469
111	317
111	5509
112	21861
112	26120
112	55433
112	172
112	81522
112	283
112	414
113	224
113	1670
113	1610
113	52980
113	3317
113	1149
114	1856
114	3680
114	7114
114	6604
114	6638
114	10528
114	57977
114	6969
114	64218
114	53819
114	125
114	20606
115	960
115	161
115	67556
115	52103
115	5568
115	301
115	1902
115	340
115	13014
115	31034
115	2652
116	356
116	16201
116	3083
116	4492
116	25645
116	10798
116	596
116	26036
116	59452
117	292
117	485
117	391
117	424
117	70478
117	593
117	23701
117	151
117	27227
117	3709
118	230
118	11884
118	13099
118	10924
118	7888
118	3447
118	4636
118	13790
119	416
119	225
119	393
119	173
119	8079
119	3184
119	150
119	120
119	7225
119	4154
119	28798
119	19551
120	4554
120	38340
120	5157
120	1768
120	1802
120	6476
120	83252
120	150
120	2008
120	3769
120	220
120	2282
120	81317
121	3172
121	6026
121	400
121	434
121	471
121	5404
121	6442
122	275
122	314
122	251
122	1349
123	204
123	66498
123	54041
123	3335
124	352
124	961
124	78073
124	43322
124	26334
125	4357
125	235
125	2540
125	621
125	50225
125	499
125	152
125	57977
125	1179
125	16476
125	22565
125	5189
126	182
126	48870
126	17332
126	17557
126	1334
126	52505
126	76991
126	639
127	704
127	5864
127	24239
127	26163
127	3446
127	6713
127	2809
127	157
127	4510
128	131
128	5917
128	2951
128	6344
128	2923
128	143
128	1265
128	25053
128	445
128	223
129	72560
129	348
129	71789
130	74786
130	45398
130	197
130	27530
130	11404
130	374
130	7273
130	38969
130	1050
130	2908
131	133
131	11879
131	1928
131	364
131	1325
131	78710
131	1757
132	320
132	14560
132	964
132	2983
132	1932
132	140
132	14255
132	10833
132	65113
132	46847
133	3841
133	6405
133	486
133	1512
133	969
133	14966
133	1551
133	56872
133	1270
133	2810
133	22533
133	158
133	18661
134	2150
134	5805
134	563
134	13625
134	7836
134	9213
134	735
135	26913
135	62822
135	5679
135	912
135	16401
135	7011
135	11702
135	17327
136	771
136	295
136	94375
136	11699
136	3091
136	692
136	695
136	184
136	138
136	82270
137	73576
137	6382
137	14033
137	9970
137	954
137	575
137	20922
137	2143
138	1088
138	2113
138	6481
138	968
138	11699
138	533
138	695
138	412
138	72605
139	24939
139	155
139	16164
139	78662
139	17319
139	3531
139	208
139	6548
139	1309
140	164
140	169
140	83544
140	981
140	16535
140	38008
140	15925
141	30534
141	17375
142	36450
142	4559
142	2514
142	307
142	1077
142	33335
142	2584
142	154
142	156
143	28928
143	7172
143	68102
143	679
143	96807
143	5482
143	1995
143	1102
143	189
143	61792
143	12014
143	2269
144	45091
144	51975
144	970
144	10061
144	68398
144	338
144	9879
144	2559
144	14558
144	4287
145	11780
145	8965
145	79404
145	95695
145	5011
146	3328
146	77664
146	32776
146	11891
147	6507
147	1637
147	7626
147	18255
147	227
147	11830
148	40578
148	28919
148	4781
148	999
149	68642
149	266
149	909
149	591
149	25552
149	405
149	9242
149	34037
150	17995
150	1987
150	1829
150	16550
150	9962
150	588
150	3662
150	247
150	1343
151	448
151	20802
151	614
151	958
152	14816
152	196
152	51092
152	2647
152	86429
152	730
152	4381
152	92415
153	87303
153	2320
153	482
153	49155
153	1892
153	1639
153	3784
153	52449
153	29100
153	36334
153	785
153	14163
153	64664
153	697
153	5946
153	28698
153	3489
154	23618
154	3622
154	328
154	4745
154	47885
154	4816
154	2646
154	343
154	156
154	959
155	226
155	7723
155	28785
155	610
155	2800
155	1329
155	244
155	71988
155	46619
155	23965
155	11326
156	193
156	258
156	387
156	901
156	76967
156	744
156	56811
156	5730
156	2030
157	7297
157	2790
157	487
157	779
157	242
157	534
157	2809
157	409
157	1147
158	13652
158	5540
158	1052
158	3526
159	43040
159	28065
159	3656
159	2668
159	17145
159	185
159	6682
160	576
160	9705
160	1641
160	555
160	47533
160	15055
160	1520
160	181
160	6711
160	923
160	28254
160	25877
161	89888
161	898
161	200
161	177
161	2038
161	475
161	766
162	57762
162	902
162	48781
162	6644
162	265
162	12985
162	380
163	897
163	12965
163	23911
163	34952
163	11401
163	31882
163	29868
163	2390
163	57081
164	836
164	56017
164	589
164	15583
165	11059
165	1699
165	2077
165	943
166	8962
166	12198
166	59513
166	22697
166	3694
166	3221
166	6038
166	9943
166	216
166	51161
166	7899
167	51972
167	7432
167	12722
167	11025
167	722
167	45523
167	7031
168	2709
168	14584
168	965
168	221
169	2732
169	10675
169	213
169	2838
169	1785
169	8222
169	2335
170	10736
170	366
170	3280
170	16593
170	73717
170	1341
171	58851
171	7364
171	4582
171	9159
171	50436
171	628
171	6293
171	37652
171	3678
171	6805
172	14658
172	42853
172	263
172	488
172	5517
172	53566
172	50101
172	602
172	5948
172	414
173	832
173	11589
173	2891
173	16432
173	1720
173	27417
173	32316
173	12126
174	31009
174	5733
174	68973
174	84589
174	2768
174	757
174	4681
174	4538
174	14043
174	21429
175	209
175	3265
176	16356
176	239
176	32789
176	69750
176	4474
176	3615
177	2950
177	289
177	3118
177	42259
177	1172
177	62382
177	14198
177	1023
178	13320
178	76493
178	29584
178	3698
178	318
178	9374
179	11169
179	73509
179	390
179	96424
179	44372
179	186
179	24348
180	28770
180	2468
180	240
180	241
180	10781
180	17727
181	1249
181	743
181	78511
181	432
181	1403
181	94652
182	544
182	419
182	73444
182	48870
182	3206
182	12906
182	2128
182	17332
182	21595
182	1663
183	4837
183	41003
183	2061
183	4110
183	17615
183	4372
183	7545
183	26524
183	767
184	1120
184	644
184	7271
184	16875
184	975
184	2984
184	7158
184	19386
184	540
185	8801
185	12549
185	82956
185	1388
185	27346
185	854
186	354
186	12803
186	933
186	55811
186	523
186	54093
186	720
186	3007
187	1025
187	1233
187	2005
187	502
187	823
187	20059
188	195
188	1701
188	10188
188	2355
188	11478
188	1338
188	63130
189	21634
189	17091
189	1348
189	2215
189	361
189	1484
189	12306
189	339
189	246
189	253
190	75712
190	46433
190	1541
190	4011
190	460
190	14701
190	6932
190	1111
190	30617
190	70238
191	4672
191	7526
191	30861
191	1782
191	6360
192	5223
192	2065
192	51989
192	245
192	1654
192	1082
192	765
192	12917
193	2402
193	6022
193	262
193	7338
193	2030
193	2095
193	4058
194	199
194	3342
194	9009
194	494
194	3415
194	9304
194	10650
194	10874
195	1701
195	12711
195	1258
195	203
195	367
195	88211
196	4057
196	8314
196	35827
196	86429
197	45889
197	587
197	1645
197	17166
197	29203
197	915
197	21614
197	374
197	1943
197	1050
198	22272
198	2859
198	1189
199	15267
199	491
199	700
199	386
200	327
200	972
200	17167
200	308
200	2038
200	279
200	4152
200	756
200	3706
200	475
200	8058
201	276
201	10750
201	44182
201	3671
201	4987
201	2236
201	350
202	291
202	229
202	38859
202	1357
202	817
202	13362
202	15956
202	501
202	281
202	32856
202	5979
202	701
202	43288
203	932
203	10078
204	420
204	2311
204	64616
204	4458
204	95634
204	306
204	3287
205	5413
205	5094
205	3943
205	681
205	4620
205	238
205	914
205	8794
205	23485
206	34441
206	8221
206	1842
206	2419
206	74601
206	2391
206	8509
206	61054
207	27184
207	1954
207	5828
207	421
207	17158
207	552
207	4375
207	9117
207	272
207	1394
207	1911
207	7173
207	381
207	1151
208	14155
208	89542
208	753
208	905
208	4143
208	10864
208	369
208	2166
208	2106
209	705
209	79566
209	10099
209	214
209	19803
209	4989
210	3682
210	46680
210	1897
210	41585
210	2551
210	3672
211	22189
211	4266
211	267
211	941
211	4079
211	21873
211	280
211	17722
211	53502
211	5887
212	12321
212	32387
212	90633
212	3030
212	37912
213	322
213	3395
213	25860
213	1234
213	95669
214	4016
214	48735
214	1291
214	4719
215	3013
215	264
215	395
215	397
215	3126
215	35257
215	37211
216	1545
216	4874
216	1580
216	5134
216	498
216	9943
216	666
216	10172
216	16862
217	1547
217	10241
217	1133
218	5924
218	27909
218	4761
218	1354
218	396
218	463
218	466
218	4820
218	7349
218	249
218	9277
219	1090
219	1578
219	32622
219	32817
219	14199
219	45514
220	7074
220	18587
220	1802
220	4555
220	752
220	2008
220	1140
220	29752
220	19034
220	5595
221	85767
221	30156
221	1162
221	42874
221	22124
221	30829
221	65357
221	1297
221	52180
221	7125
221	5224
221	2042
221	3741
222	8136
222	60400
222	60889
222	6927
223	13186
223	61745
223	9672
223	4888
223	1265
223	17620
223	38997
223	439
223	728
223	3963
223	9661
223	45887
224	9101
224	782
224	1149
224	39898
224	1530
225	512
225	4609
225	1675
225	46775
225	31087
225	7570
225	38585
225	764
225	10269
226	89560
226	582
227	76312
227	3253
227	13958
228	1436
228	270
228	11294
229	6722
229	934
229	44909
229	3981
229	429
229	599
229	40025
229	2751
230	9088
230	5906
230	83546
230	2853
231	2945
231	38193
231	233
231	2701
231	18895
231	881
231	1428
231	88568
231	443
232	1410
232	41571
232	1068
232	1778
232	469
232	36790
232	88541
233	38193
233	64080
233	14353
233	10613
233	312
233	19738
233	68858
234	2410
234	331
234	8072
234	10216
234	61911
235	288
235	3873
235	1508
235	79185
235	365
235	622
235	26863
235	401
235	1397
235	1561
235	2911
235	1375
236	4480
236	20194
236	45987
236	9606
236	34440
236	535
236	62617
236	12603
237	77984
237	49192
237	5961
237	10668
237	10478
237	9903
237	14321
237	1406
237	1014
237	3070
238	518
238	25247
239	12971
239	10604
239	21949
240	1153
240	323
240	18215
240	1739
240	36927
241	46400
241	67588
241	2289
241	375
241	1944
241	44319
242	345
242	30002
242	92639
242	549
243	256
243	290
243	20805
243	1577
243	4426
243	3405
243	1134
243	2531
243	660
243	48617
244	324
244	710
244	329
244	59126
244	11191
244	452
245	72555
245	42661
245	14510
245	51989
246	6138
246	10770
246	5718
246	2631
247	91265
247	9699
247	3302
247	9638
247	95338
247	2031
247	7411
247	1883
248	344
248	6815
248	4145
248	1799
249	1788
249	466
249	1878
250	15497
250	17919
250	686
250	2239
251	4097
251	399
251	3793
251	4825
251	889
252	2304
252	76961
252	546
252	37531
252	2375
252	15879
252	33546
252	35180
252	1154
252	55248
252	3220
252	12885
252	7447
252	5275
252	5951
253	62600
253	57225
253	71155
253	10674
253	2035
253	2132
253	23420
254	10144
254	50185
254	2571
254	7283
254	34933
254	1695
255	50336
255	1251
255	648
255	363
255	22445
255	1710
255	31920
255	3198
255	286
256	2531
256	20805
256	457
256	1827
256	23003
257	45163
257	31749
257	9611
257	5421
257	1489
257	13618
257	403
257	79829
257	14066
257	2746
258	33403
258	300
258	4117
258	45339
258	2686
259	34263
259	4014
259	14295
260	14634
260	269
260	3279
260	851
260	8693
261	94785
261	1766
261	11467
261	7869
261	7440
261	95601
261	2802
261	11764
261	12472
261	3229
261	702
261	8991
262	1920
262	9123
262	6893
262	36942
262	1617
262	49667
262	1081
263	61955
263	5319
263	5549
263	13677
263	7833
264	353
264	3013
264	49293
264	11408
264	8721
264	35257
264	2469
265	769
265	37071
265	2863
265	500
265	3897
265	1688
265	313
265	61594
265	1723
266	14240
266	2599
266	33000
266	13588
266	472
266	27995
267	1344
267	14945
267	39175
267	39653
267	1671
267	776
267	4811
267	303
267	336
267	1032
267	818
267	10453
267	44385
267	2172
267	3231
268	377
268	36471
268	89740
268	5928
269	737
269	547
269	10280
269	83693
269	474
269	71967
270	4999
270	371
270	12213
270	15140
270	1118
270	5855
271	2050
271	49285
271	298
271	1748
271	12117
272	25423
272	6003
272	884
272	78670
273	3648
273	2337
273	19716
273	1961
273	407
273	94671
273	61271
273	12757
273	1751
273	45720
273	8025
273	74911
274	5795
274	38733
274	17197
274	4454
274	1962
274	17815
274	2060
274	5935
274	15696
274	26353
274	503
274	17997
275	65380
275	2053
275	45606
275	10983
275	83273
275	2546
275	3452
275	36765
275	574
276	44182
276	27368
276	15698
276	32430
276	5778
276	12438
276	1439
277	20737
277	2594
277	82571
277	1229
277	2767
277	12730
277	11068
278	75633
278	493
278	814
278	79952
278	849
278	70066
278	302
278	725
278	2037
278	29660
278	2783
278	949
279	921
279	308
279	10360
279	327
280	10182
280	91785
280	459
280	1938
280	3578
280	796
281	24642
281	5284
281	21532
281	17007
281	464
281	1139
281	607
281	636
281	90301
281	5118
281	1055
282	77508
282	84493
282	1491
282	2163
282	1337
282	1018
283	321
283	1769
284	17680
284	38764
284	1941
284	88068
285	24586
285	6918
286	16322
286	2658
286	1963
286	7243
286	11149
286	1710
286	44177
286	7779
286	1204
286	16366
286	15771
287	477
287	14685
287	7109
288	385
288	71202
288	16934
288	7465
288	810
288	1359
288	1108
288	10741
288	63610
288	14639
288	80796
288	8861
288	44542
289	60068
289	17414
289	337
289	360
289	5326
289	28017
289	11411
289	31118
289	922
289	35167
290	1602
290	2531
290	8520
290	10579
290	566
290	2622
290	1119
291	580
291	517
291	3913
291	88299
291	8399
291	882
291	16824
291	7642
291	2460
291	70047
292	1252
292	29366
292	3709
293	3940
293	691
293	438
293	19416
293	926
293	5535
294	2981
294	51529
294	46093
294	63889
294	819
294	11573
294	795
294	8252
295	42656
295	20290
295	36003
295	7781
295	394
295	26946
295	918
295	7548
295	829
295	92703
296	12400
296	6489
296	450
297	929
297	35922
297	490
297	1426
297	528
297	1330
297	20691
297	13906
297	20149
297	68604
297	49026
298	3064
298	404
298	49709
298	3422
299	3497
299	6358
299	37349
300	36025
300	4870
300	326
300	50501
301	32705
301	706
301	56450
301	3084
301	2274
301	467
301	559
301	69650
301	10606
301	17591
301	6463
302	833
302	422
302	3056
302	36050
302	51443
302	858
302	47230
302	1535
303	7693
303	7662
303	74704
303	39551
303	85567
304	20033
304	2018
304	96329
304	25195
304	2229
304	58041
305	649
305	492
305	29877
305	38967
305	382
305	17301
306	2699
306	1030
306	2311
306	3660
306	1159
306	7222
306	570
306	315
307	709
307	936
307	1271
307	2584
307	13561
307	5310
308	56992
308	513
308	4354
308	15323
308	2086
308	426
308	411
308	14463
309	418
309	388
309	2153
309	30058
309	22478
309	42221
310	21664
310	58192
310	738
310	579
310	21168
310	11444
310	21977
310	2356
310	28317
311	515
311	519
311	651
311	12172
311	30286
311	1232
311	34321
311	5063
311	346
312	27104
312	615
312	43080
312	1099
312	31503
312	873
312	383
313	769
313	45315
313	1034
313	5582
313	495
313	27088
313	44340
313	61750
313	32407
313	36943
313	4158
314	25601
314	550
314	1510
314	489
314	3471
314	30707
314	8858
315	3745
315	12290
315	1030
315	1159
315	5069
315	7630
315	1432
315	11514
316	1445
316	521
316	3658
316	2870
316	78424
317	13543
317	2220
317	12821
317	10491
317	30012
318	325
318	29098
318	30448
318	2293
318	51626
319	68739
319	22853
319	2694
319	45608
319	5866
320	14560
320	5826
320	2056
320	2922
320	2632
320	2230
320	9593
320	2874
321	962
321	5193
321	4898
321	461
321	20696
321	3987
321	662
321	2616
321	2298
321	573
322	455
322	937
322	32619
322	716
322	5468
323	12768
323	6407
323	13585
323	3791
324	77497
324	1474
324	710
324	329
324	2434
324	59126
324	35287
324	376
324	601
324	606
325	355
325	49118
325	58380
325	4627
325	46327
325	6872
325	638
325	10837
326	18370
326	357
326	28652
326	5391
326	70289
326	36888
326	13917
327	4743
327	680
327	341
327	410
327	475
327	1598
328	13321
328	38484
328	64249
328	379
328	3132
329	9902
329	45725
329	2962
329	11606
329	376
329	4122
329	797
329	87007
330	595
330	15108
330	17858
331	3746
331	10535
331	783
331	2773
331	29207
331	24861
331	8927
332	516
332	17651
332	16855
332	664
332	1245
333	5633
333	21484
333	359
334	64456
334	1418
334	7695
334	27378
334	89818
334	57327
334	2814
334	24255
335	3490
335	22376
335	1269
335	5129
335	7417
335	49947
336	6567
336	65421
336	17097
336	37356
336	16557
336	8909
336	789
337	1472
337	4521
337	37231
337	4025
337	378
337	1117
338	970
338	7534
338	74351
338	86458
338	16699
338	89642
339	1656
339	40747
339	19228
340	91940
340	16568
340	4342
340	536
340	669
341	739
341	714
341	5007
341	2002
341	1558
342	1193
342	2698
342	13297
342	8628
342	982
342	54935
343	577
343	514
343	2664
343	32201
343	4816
343	13457
343	4882
343	436
343	87349
343	33239
343	45277
343	25182
344	9888
344	11649
344	804
344	453
344	1446
344	777
344	525
344	57805
344	16159
345	435
345	92639
346	91298
346	78672
346	505
346	1115
346	2556
347	896
347	539
347	6228
348	768
348	37923
348	358
348	9927
348	95425
348	4256
348	95026
348	95892
348	1783
348	3801
348	1594
348	3418
348	5920
349	1224
349	16974
350	532
350	1126
351	25312
351	25003
351	76956
351	26059
351	34480
351	26456
351	48732
352	3525
352	11782
352	9615
352	31225
352	24125
352	26334
352	83333
353	22597
353	1841
353	11655
353	6668
353	1361
353	5363
353	8721
353	630
353	34824
353	3416
353	2074
353	50375
354	1592
354	1672
354	2628
354	8078
355	4430
355	77880
355	2262
355	600
355	12284
355	2975
356	22884
356	35914
356	24626
356	84664
356	415
357	3424
357	5632
357	21220
357	9642
357	786
357	18867
357	69398
357	4317
358	545
358	73540
358	86791
358	85097
358	2009
358	1306
359	6593
359	650
359	25547
360	16288
360	9861
360	362
360	7055
360	21169
360	51250
360	1813
360	35160
360	3641
360	75733
361	62782
362	85601
362	11783
362	47851
362	62574
362	26895
362	18398
363	58215
363	4168
363	90377
363	16010
363	18924
363	1710
363	20689
363	13373
364	90947
364	4540
364	82789
364	6999
365	3392
365	13001
365	586
365	69612
365	4909
365	2383
365	948
365	3722
366	800
366	72846
366	3503
366	3280
366	7126
366	18938
366	7710
367	9066
367	33166
367	12880
367	931
367	9271
367	16510
368	28037
368	522
368	1392
368	1715
368	81304
368	572
368	1311
369	20524
369	5717
369	83445
370	480
370	7554
370	70085
370	3848
370	554
370	1423
370	50581
370	4279
370	38746
371	736
371	15688
371	92880
372	2020
372	1350
372	37100
372	747
372	12940
372	8107
372	66160
372	6385
372	562
372	73508
372	31803
372	1693
373	46560
373	50761
373	1326
373	14569
374	89258
374	27565
374	4207
374	35034
375	5098
375	8431
375	609
376	24679
376	25671
376	7376
376	601
376	797
377	1063
377	718
377	23856
377	8785
377	4498
377	4181
377	3674
377	10204
378	6437
378	659
378	885
378	408
378	1370
378	1117
378	12677
379	83520
379	85991
379	37643
379	658
379	30226
379	91571
379	637
379	13439
380	29346
380	398
380	6964
380	13529
380	14175
381	406
381	870
381	11047
381	2614
381	1691
382	8003
382	623
382	10098
382	54933
382	21919
383	1634
383	37995
383	67204
383	5547
383	81752
383	84598
384	13217
384	54825
384	939
384	652
384	13936
385	612
385	47013
385	7516
385	89291
385	750
385	2255
385	19249
385	1108
385	15835
385	2492
385	41181
386	20420
386	5638
386	9480
386	3337
386	874
386	37657
386	5877
386	32183
386	10873
386	700
387	674
387	96004
387	75241
387	23626
387	3794
387	861
388	2467
388	6974
388	1910
388	951
388	2173
388	1374
389	1568
389	34692
389	910
389	6096
389	4561
389	34420
389	19381
389	543
390	1896
390	3951
391	13704
391	29106
391	758
391	27865
391	57722
391	32795
392	67808
392	30980
392	30919
392	713
392	29066
392	76749
392	77709
392	28536
393	15752
393	2027
393	20240
393	402
393	7253
393	569
393	828
393	17310
394	16387
394	7987
394	2774
394	34744
394	62457
394	4347
395	3688
395	1994
395	444
396	8001
396	17875
396	22121
396	13361
397	548
397	3013
397	6635
397	1136
397	9823
398	1272
398	5696
398	4666
398	14327
399	1924
399	31783
399	2185
399	3757
399	624
